rumor,truth,published_date,origin,url,truth_summary,rumor_province,rumor_city,category
吃红肉会致癌,不一定。尽管饮食因素是患结直肠癌的重要影响因素之一，但事实上，食用红肉及其加工制品患结直肠癌的风险，与肉的营养价值相比，可以忽略不计。我国膳食宝塔推荐，平均每人每天摄入畜禽肉的量为40至75克，只要正常均衡地食用肉类，不用担心致癌。癌症的病因非常复杂，是多种因素造成的结果。遗传、生活习惯、饮食习惯等都可能产生影响，不能简单地将原因归为一种食物。,2024/3/7,科学辟谣,https://www.piyao.org.cn/20240307/5684cb2b933049e6a0ca571117403c2a/c.html,饮食影响癌症风险，但具体食物致癌性需综合考量。,无,无,食药卫生
重庆合川太和飞机场正式开工,近日，有网民发布重庆“合川太和飞机场正式开工了”的信息，引发社会关注。经相关部门核实，短期内合川暂无修建机场的规划。该条信息是当地某网民为吸引流量、博取关注而编造的谣言。网上流传的图片系太和镇土地整治项目。目前，当地警方对该网民进行了警示教育，该条谣言信息也已删除。,2024/3/6,重庆辟谣,https://www.piyao.org.cn/20240306/a44b1fc785a94d1ca6a87f7bda63c960/c.html,重庆合川辟谣机场谣言，系当地网民为博流量所编，警方已警示。,重庆,无,突发事件
国家发放2024年乡村振兴扶贫补贴,近日，有网民收到陌生快递，内有一份印着国家乡村振兴局、国家金融监管总局、人社部印章的“文件”，声称只需要扫码进群，验证身份后即可获得高额扶贫基金。经查，这是诈骗分子冒用国家机关名义实施的违法诈骗行为。近年来，一些诈骗犯罪团伙打着党中央、国务院旗号，伪造公文、证件、印章，以政府扶贫、慈善活动等名义，以高额返利为诱饵，引诱大量不明真相的群众加入所谓的各类“基金会”和“项目”，巧立名目骗取钱财。,2024/3/5,中国互联网联合辟谣平台,https://www.piyao.org.cn/20240305/f3f39335e1c343ce88d59a2205eb7438/c.html,冒用官方名义的诈骗活动频发，需警惕高额回报陷阱。,无,无,公共安全
边吃饭边喝水会消化不良,该说法不正确。很多人认为，吃饭时喝水会冲淡胃液，继而影响消化。实际上，喝水对胃液的浓度或成分不会有显著影响，也不会影响消化功能。无论是饭前喝水还是饭后喝水，都不会导致消化不良。不过，若在饭前喝水或喝汤，可能会增加饱腹感，有助于减少食量，从而更好地控制体重。值得注意的是，暑天一次性饮水过多，会冲淡胃液，引起短暂的食欲不振。,2024/3/5,“健康中国”微信公众号,https://www.piyao.org.cn/20240305/f3f39335e1c343ce88d59a2205eb7438/c.html,喝水不影响消化，适量饮水利控体重，过量夏日则不利。,无,无,食药卫生
四川乐山大渡河冲走了5个人,近日，一网民在短视频平台上发布四川乐山大渡河金口河段施工的现场视频，并配文“被冲走了五个人”，引发网民关注。经核实，该视频系某网民为博取眼球，在大渡河金口河段拍摄在建工地施工视频并杜撰捏造不实信息。目前，当地公安机关已对其处以行政拘留3日处罚，并责令其删除相关视频。,2024/3/4,四川互联网联合辟谣平台,https://www.piyao.org.cn/20240304/e27ab7368eb24c029f4c3be13fc63902/c.html,网民编造大渡河事故视频，已被行政拘留。,四川,无,突发事件
“春捂”就是多穿点,俗话说“春捂秋冻”，这是因为初春时节气温变化较大，过早脱掉厚衣服可能会使身体受寒、诱发疾病。但是需要注意，“春捂”并不是简单的“多穿衣服”，“捂”的程度、位置和时间也很重要。,2024/3/4,中国互联网联合辟谣平台,https://www.piyao.org.cn/20240304/e27ab7368eb24c029f4c3be13fc63902/c.html,春捂秋冻需适量，温度变化大，适时增减衣。,无,无,食药卫生
天津一银行发生抢劫,近日，网传“在天津市西青区中国邮政储蓄银行（张窝营业所），发生一起取钱被抢事件。”视频显示，在一家中国邮政储蓄银行门前，一辆津A牌照的警车鸣响警报，并有身穿制服的人员下车查看和询问情况。,2024/3/1,中国互联网联合辟谣平台,https://www.piyao.org.cn/20240301/c8f80bf71eae4b098a03c96bda2b519d/c.html,天津邮储银行疑似发生抢劫，警方介入调查。,天津,无,突发事件
“九曲黄河阵”民俗活动发生踩踏事件,近日，山西某网民将自己拍摄的一段长达8分钟的“九曲黄河阵”民俗活动现场视频进行恶意加工，在视频画面上加注“大事件 九曲黄河阵踩踏事件”字样，随后在某短视频平台进行发布。,2024/3/1,中国互联网联合辟谣平台,https://www.piyao.org.cn/20240301/c8f80bf71eae4b098a03c96bda2b519d/c.html,山西网民恶意加工视频，称“九曲黄河阵踩踏事件”。,无,无,突发事件
海鱼比淡水鱼更有营养,按照现代营养学的观点，海水鱼和淡水鱼都富含蛋白质、脂肪、矿物质和维生素等对人身体有益的营养物质。从蛋白质含量上来看，两者没有太大差别，只不过大多数海水鱼DHA 的含量普遍更高一些。但有些淡水鱼的DHA含量也不低，如鲈鱼、鲫鱼、鲟鱼等。其中鲈鱼的 DHA 含量比鲑鱼、带鱼、黄花鱼等常见海鱼还高一些。总之，无论是海鱼还是淡水鱼，鱼肉都是优质蛋白质来源，并且在营养成分方面没有太大差异，大家可以根据自己的喜好来选择。,2024/3/1,“河东辟谣”微信公众号,https://www.piyao.org.cn/20240301/c8f80bf71eae4b098a03c96bda2b519d/c.html,海鲜富含营养，鱼类是优质蛋白来源，海鱼、淡水鱼各有DHA，可按喜好选择。,无,无,食药卫生
成都领结婚证送足球套票,近日，有成都网民发帖称成都市民政局将采取措施鼓励市民结婚。帖文称“成都市民政局将于3月1日起开展‘缔结良缘 福彩送福’活动，每一对在成都领取结婚证的新人，都将免费获赠成都蓉城足球俱乐部2024年度主场套票一张。”对此，成都市民政局官方微博辟谣称，该内容不属实，成都市没有开展相关活动。,2024/2/29,“成都网络辟谣”微信公众号,https://www.piyao.org.cn/20240229/ba9630ad073f4ae7848f07671b23479d/c.html,成都否认将为新婚夫妇提供足球套票以鼓励结婚。,成都,无,公共政策
敷黄瓜片能有效消除黑眼圈,此说法没有依据。黑眼圈并不是一种疾病，而是眼周皮肤颜色较暗的一种状态，也是一种常见的美容问题，对人体健康没有太大影响。黑眼圈并不一定是由疾病引起的，但是与生活方式、炎症、眼周黄褐斑或色素沉着、化妆品、先天因素等都有一定的关系。虽然敷黄瓜片可能提供短暂的缓解效果，让人稍微舒服点，但从科学原理上说，这种方法不太可能对黑眼圈的根本成因产生显著影响。最好是找医生面诊，判断黑眼圈的类型，分析其发生的原因，对因治疗，才能有效消除黑眼圈。,2024/2/29,科学辟谣平台,https://www.piyao.org.cn/20240229/ba9630ad073f4ae7848f07671b23479d/c.html,黑眼圈非疾病，影响小，多因生活习惯等，科学治疗关键。,无,无,其它
​​​广西南宁某派出所车辆爆炸三人牺牲,近期，有网民在短视频平台上发布视频称“某派出所三人在路口巡逻中，突然车辆发生爆炸，导致三位民警全部牺牲”。经南宁公安部门调查，该信息为谣言。网民韦某为吸引关注，杜撰此条谣言信息，并利用手机进行发布。根据《中华人民共和国治安管理处罚法》第二十五条，属地公安机关已依法对韦某处以行政处罚。,2024/2/28,广西互联网辟谣平台、南宁网警,https://www.piyao.org.cn/20240228/007aeb5b735a4c20a42ecc6cb6a09dc5/c.html,谣言传播者韦某因编造派出所民警牺牲信息被处罚。,无,无,突发事件
带状疱疹是“一次中招，终身免疫”的疾病,本周（2月26日至3月3日）是国际带状疱疹关注周。在人类目前2000多种皮肤病中，带状疱疹是最疼的皮肤病之一。带状疱疹俗称“缠腰火丹”“串腰龙”“缠腰龙”，是水痘-带状疱疹病毒在体内再激活所引起的感染性皮肤病。有数据表明，90%以上的成人体内都潜伏有水痘-带状疱疹病毒，大约1/3的人在一生中会患带状疱疹。有些人认为，带状疱疹和水痘一样，属于“一次中招，终身免疫”的疾病。其实，这是一种误区，曾经得过带状疱疹的人，在痊愈后同样有可能复发。目前，接种带状疱疹疫苗是最有效可行的预防手段，可以大大减少带状疱疹的发生几率。,2024/2/28,“健康中国”微信公众号,https://www.piyao.org.cn/20240228/007aeb5b735a4c20a42ecc6cb6a09dc5/c.html,国际带状疱疹关注周：疼痛皮肤病，常见易复发，疫苗防效佳。,无,无,食药卫生
​​​河南多地发生山火,近日，有网民在网络平台发布“山火烧到了河南”信息，并配上多张火灾图片。经河南省网络辟谣平台向该省林业局等相关部门核查，截至2月26日河南省域内未发生山火，网传信息为谣言。,2024/2/27,河南省网络辟谣平台,https://www.piyao.org.cn/20240227/2b800ce12b9f4706a7c638399a45477d/c.html,河南无山火，网络传言被辟谣,河南,无,突发事件
​​​清华大学“土木工程专业停招”,针对近日多个自媒体账号声称“清华大学停止土木工程专业招生”引发关注的状况，清华大学2月26日回应称：这纯属误解。清华大学自2017年起实施大类招生培养与管理，部分招生专业名称发生变化，原来的土木、水利以及工程管理等单一专业已合并使用“土木水利海洋工程”的大类专业名称，不再单独招生。这是教育改革中的正常专业更新，并非相关报道所称的“清华大学停止土木等专业的辅修学位招生”。,2024/2/27,北京青年报、清华大学官网,https://www.piyao.org.cn/20240227/2b800ce12b9f4706a7c638399a45477d/c.html,清华否认停止土木工程招生，系专业合并与大类招生改革。,无,无,公共政策
车厘子吃多了会铁中毒,这种说法没有依据。铁中毒是一种由于体内铁积累过多而导致的状况，通常与长期过量摄入铁制补充剂或患有某些铁代谢紊乱疾病有关。通过正常饮食摄入过量的铁是非常罕见的，拿车厘子来说，这种水果中铁的含量较低，根据营养数据库显示，每100克车厘子中的铁含量仅为0.36毫克。与其他富含铁的食物相比（例如红肉、豆类、某些绿叶蔬菜）相差不少，而我们在吃这些食物时从不会有这种担心，那为什么还要担心车厘子呢？,2024/2/27,中国互联网联合辟谣平台,https://www.piyao.org.cn/20240227/2b800ce12b9f4706a7c638399a45477d/c.html,铁中毒与过量补铁、疾病相关，车厘子含铁少，非主要铁来源。,无,无,科学常识
山东滨州钢板厂发生安全事故死了四个工人,近日，网民陈某某在网络平台上发布“山东滨州钢板厂死了四个男工”的言论，声称“滨州钢板厂发生严重安全事故，令人痛心不已”，引起关注。经警方调查核实，陈某某为博眼球、蹭流量发布谣言，故意扰乱公共秩序，造成不良社会影响。根据《中华人民共和国治安管理处罚法》第二十五条第（一）项之规定，警方决定给予该违法嫌疑人行政处罚，并责令删除谣言信息。,2024/2/26,“平安博兴”微信公众号,https://www.piyao.org.cn/20240226/9bd73119042b4a96ac367fb409f12735/c.html,网络造谣者陈某某因发布虚假事故信息被依法处罚。,山东,无,突发事件
